fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,phase,clock,strategy,selected_by_selection,rows,numerator,denominator,weighted_zero_mean_r2,prediction_mean,prediction_std
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,base_ensemble,true,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,batch_missing_clock_simplex,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,global_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_abs_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_disagreement_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_delta_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_shrink,false,366872,395866.61898401816,397479.23262560944,0.004057101627521265,-0.0072554215184157875,0.07886176320588505
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_abs_shrink,false,366872,395924.64446304727,397479.23262560944,0.00391111795273702,-0.007366551590761403,0.07863172310729785
otf_01,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_disagreement_shrink,false,366872,395911.7677894995,397479.23262560944,0.003943513792546649,-0.007914025460733392,0.07763698447073279
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,base_ensemble,true,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,batch_missing_clock_simplex,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,global_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_abs_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_disagreement_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_delta_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_shrink,false,375584,387887.82784302934,390285.5554654131,0.006143521298205501,-0.004152159524879031,0.058079572016902926
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_abs_shrink,false,375584,387907.80580223614,390285.5554654131,0.0060923332413403974,-0.00420884132287493,0.05775738157523496
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_disagreement_shrink,false,375584,387976.1739277127,390285.5554654131,0.005917158617224305,-0.004602058763060189,0.056774972285377194
otf_01,1609,1668,1669,1678,1679,1688,validation,batch_missing,selection_chosen_gate,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,base_ensemble,true,375584,387646.27299122675,390285.5554654131,0.006762439545165866,-0.002632495791213246,0.05632286669711544
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,batch_missing_clock_simplex,false,375584,387631.0796800456,390285.5554654131,0.006801368249978013,-0.0026172263596984666,0.05696609870168604
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,global_blend,false,375584,387631.0796800456,390285.5554654131,0.006801368249978013,-0.002617226359698466,0.05696609870168603
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_blend,false,375584,387631.0796800456,390285.5554654131,0.006801368249978013,-0.002617226359698466,0.05696609870168603
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_blend,false,375584,387639.1268561036,390285.5554654131,0.006780749562083188,-0.0026286182968586346,0.05638003254947342
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_abs_blend,false,375584,387631.8836760273,390285.5554654131,0.006799308230152956,-0.0026273663699001365,0.05711611484979006
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_disagreement_blend,false,375584,387635.0045998003,390285.5554654131,0.006791311716499604,-0.0026249275508832695,0.05709158481851217
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_delta_blend,false,375584,387637.71354173415,390285.5554654131,0.0067843707936395825,-0.0026572114035416095,0.056186613953944406
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_shrink,false,375584,387678.1349068577,390285.5554654131,0.006680802100006211,-0.0026722837856439064,0.05622088025373213
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_abs_shrink,false,375584,387699.5606723608,390285.5554654131,0.006625904435454855,-0.002755019830573181,0.05601065802635143
otf_02,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_disagreement_shrink,false,375584,387695.07796330773,390285.5554654131,0.006637390151465472,-0.0027965537973328575,0.05601125712755492
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,base_ensemble,true,376552,409641.09449947637,410591.6385466263,0.0023150594359753196,-0.0030101361514784926,0.04167268921402388
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,batch_missing_clock_simplex,false,376552,409645.3578739877,410591.6385466263,0.002304675945151158,-0.0030187274611758567,0.04157502697608378
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,global_blend,false,376552,409645.3578739877,410591.6385466263,0.002304675945151158,-0.0030187274611758567,0.04157502697608378
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_blend,false,376552,409645.3578739877,410591.6385466263,0.002304675945151158,-0.0030187274611758567,0.041575026976083784
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_blend,false,376552,409646.477413392,410591.6385466263,0.0023019492958500365,-0.0030100630605263165,0.041674741194082085
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_abs_blend,false,376552,409647.2241639098,410591.6385466263,0.002300130577572057,-0.0030212807169235434,0.04164358784650814
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_disagreement_blend,false,376552,409646.41662729427,410591.6385466263,0.002302097340992737,-0.0030208532515254185,0.041624707623403506
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_delta_blend,false,376552,409645.4526638418,410591.6385466263,0.002304445083523232,-0.003045328408139714,0.041478848870929674
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_shrink,false,376552,409625.14650612464,410591.6385466263,0.002353900931647779,-0.0030493213443346483,0.0414908795365751
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_abs_shrink,false,376552,409602.6762129015,410591.6385466263,0.0024086275532192447,-0.0030308737758662644,0.04125768049901009
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_disagreement_shrink,false,376552,409617.1645841809,410591.6385466263,0.0023733409815522855,-0.0030631258213216985,0.04121936984413652
otf_02,1619,1678,1679,1688,1689,1698,validation,batch_missing,selection_chosen_gate,false,376552,409641.09449947637,410591.6385466263,0.0023150594359753196,-0.0030101361514784926,0.04167268921402388
